index,run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
2363,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"IRISH REPUBLIC",SHANNON,RYANAIR,Departure,Scheduled,31,0,0,0,29.032258,51.612903,12.903226,3.225806,3.225806,0,0,0,0,0,10,22,95.454545,4
2364,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"BARI (PALESE)","WIZZ AIR",Arrival,Scheduled,10,0,0,10,40,50,0,0,0,0,0,0,0,0,3,0,0,NULL
2365,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"BARI (PALESE)","WIZZ AIR",Departure,Scheduled,10,0,0,0,40,50,10,0,0,0,0,0,0,0,6,0,0,NULL
2366,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"CATANIA (FONTANAROSSA)","EASYJET UK LTD",Arrival,Scheduled,12,0,0,0,25,41.666667,16.666667,16.666667,0,0,0,0,0,0,13,9,77.777778,23
2367,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"CATANIA (FONTANAROSSA)","EASYJET UK LTD",Departure,Scheduled,12,0,0,0,25,66.666667,8.333333,0,0,0,0,0,0,0,5,9,88.888889,21
2368,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"CATANIA (FONTANAROSSA)","WIZZ AIR UK LTD",Arrival,Scheduled,10,0,0,0,10,40,30,20,0,0,0,0,0,0,18,0,0,NULL
2369,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"CATANIA (FONTANAROSSA)","WIZZ AIR UK LTD",Departure,Scheduled,10,0,0,0,20,60,10,10,0,0,0,0,0,0,10,0,0,NULL
2370,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,FLORENCE,"VUELING AIRLINES",Arrival,Scheduled,48,0,0,20.833333,39.583333,33.333333,6.25,0,0,0,0,0,0,0,3,14,78.571429,14
2371,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,FLORENCE,"VUELING AIRLINES",Departure,Scheduled,48,0,0,0,60.416667,29.166667,6.25,2.083333,0,2.083333,0,0,0,0,7,14,85.714286,14
2372,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,BERGAMO,"EASYJET UK LTD",Arrival,Scheduled,12,0,0,25,41.666667,25,0,8.333333,0,0,0,0,0,0,5,4,75,17
2373,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,BERGAMO,"EASYJET UK LTD",Departure,Scheduled,12,0,0,0,58.333333,25,8.333333,8.333333,0,0,0,0,0,0,7,4,75,12
2374,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"MILAN (LINATE)","EASYJET UK LTD",Arrival,Scheduled,8,0,0,0,12.5,62.5,25,0,0,0,0,0,0,0,11,29,86.206897,11
2375,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"MILAN (LINATE)","EASYJET UK LTD",Departure,Scheduled,8,0,0,0,50,50,0,0,0,0,0,0,0,0,1,28,100,2
2376,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"MILAN (MALPENSA)","EASYJET EUROPE",Arrival,Scheduled,0,0,1,0,0,0,0,0,0,0,0,0,0,100,NULL,0,0,NULL
2377,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"MILAN (MALPENSA)","EASYJET EUROPE",Departure,Scheduled,0,0,1,0,0,0,0,0,0,0,0,0,0,100,NULL,0,0,NULL
2378,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"MILAN (MALPENSA)","EASYJET UK LTD",Arrival,Scheduled,108,0,0,9.259259,35.185185,34.259259,13.888889,4.62963,2.777778,0,0,0,0,0,9,44,79.545455,16
2379,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"MILAN (MALPENSA)","EASYJET UK LTD",Departure,Scheduled,108,0,0,0,42.592593,34.259259,12.037037,9.259259,1.851852,0,0,0,0,0,10,44,81.818182,9
2380,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"MILAN (MALPENSA)","WIZZ AIR",Arrival,Scheduled,57,0,0,3.508772,22.807018,33.333333,14.035088,7.017544,10.526316,7.017544,1.754386,0,0,0,32,0,0,NULL
2381,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"MILAN (MALPENSA)","WIZZ AIR",Departure,Scheduled,57,0,0,0,35.087719,26.315789,5.263158,12.280702,12.280702,8.77193,0,0,0,0,31,0,0,NULL
2382,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,NAPLES,"EASYJET UK LTD",Arrival,Scheduled,40,0,0,35,35,20,7.5,0,2.5,0,0,0,0,0,5,14,92.857143,8
2383,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,NAPLES,"EASYJET UK LTD",Departure,Scheduled,40,0,0,0,57.5,35,5,2.5,0,0,0,0,0,0,4,14,92.857143,7
2384,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,NAPLES,"WIZZ AIR",Arrival,Scheduled,18,0,0,22.222222,16.666667,50,5.555556,0,5.555556,0,0,0,0,0,11,0,0,NULL
2385,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,NAPLES,"WIZZ AIR",Departure,Scheduled,18,0,0,0,55.555556,27.777778,0,11.111111,5.555556,0,0,0,0,0,13,0,0,NULL
2386,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,PISA,"EASYJET UK LTD",Arrival,Scheduled,15,0,0,13.333333,33.333333,6.666667,40,6.666667,0,0,0,0,0,0,11,8,87.5,3
2387,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,PISA,"EASYJET UK LTD",Departure,Scheduled,15,0,0,0,20,40,40,0,0,0,0,0,0,0,11,8,100,3
2388,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"ROME (FIUMICINO)","EASYJET UK LTD",Arrival,Scheduled,54,0,0,20.37037,53.703704,16.666667,3.703704,1.851852,3.703704,0,0,0,0,0,6,14,92.857143,4
2389,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"ROME (FIUMICINO)","EASYJET UK LTD",Departure,Scheduled,54,0,0,0,57.407407,35.185185,1.851852,1.851852,3.703704,0,0,0,0,0,6,14,100,1
2390,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"ROME (FIUMICINO)","VUELING AIRLINES",Arrival,Scheduled,69,0,0,15.942029,53.623188,20.289855,4.347826,1.449275,1.449275,2.898551,0,0,0,0,9,13,84.615385,5
2391,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"ROME (FIUMICINO)","VUELING AIRLINES",Departure,Scheduled,69,0,0,1.449275,49.275362,31.884058,8.695652,4.347826,1.449275,1.449275,1.449275,0,0,0,12,13,84.615385,6
2392,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"ROME (FIUMICINO)","WIZZ AIR",Arrival,Scheduled,40,0,0,15,35,37.5,7.5,2.5,2.5,0,0,0,0,0,7,0,0,NULL
2393,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"ROME (FIUMICINO)","WIZZ AIR",Departure,Scheduled,40,0,0,0,40,45,2.5,10,2.5,0,0,0,0,0,9,0,0,NULL
2394,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,TURIN,"BA EUROFLYER LTD DBA BRITISH AIRWAYS",Arrival,Scheduled,2,0,0,0,50,0,0,50,0,0,0,0,0,0,17,0,0,NULL
2395,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,TURIN,"BA EUROFLYER LTD DBA BRITISH AIRWAYS",Departure,Scheduled,2,0,0,0,0,50,0,50,0,0,0,0,0,0,29,0,0,NULL
2396,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,TURIN,"BRITISH AIRWAYS PLC",Arrival,Scheduled,78,0,0,39.74359,47.435897,7.692308,1.282051,1.282051,1.282051,0,1.282051,0,0,0,4,0,0,NULL
2397,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,TURIN,"BRITISH AIRWAYS PLC",Departure,Scheduled,78,0,2,0,51.25,40,2.5,3.75,0,0,0,0,0,2.5,4,0,0,NULL
2398,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,TURIN,"EASYJET UK LTD",Arrival,Scheduled,33,0,0,24.242424,48.484848,18.181818,3.030303,3.030303,3.030303,0,0,0,0,0,5,10,70,10
2399,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,TURIN,"EASYJET UK LTD",Departure,Scheduled,33,0,0,0,78.787879,21.212121,0,0,0,0,0,0,0,0,1,10,100,2
2400,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,TURIN,"JET2.COM LTD",Arrival,Charter,5,0,0,0,60,20,0,20,0,0,0,0,0,0,10,5,20,61
2401,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,TURIN,"JET2.COM LTD",Departure,Charter,5,0,0,0,40,40,0,20,0,0,0,0,0,0,11,5,60,34
2402,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,TURIN,"TUI AIRWAYS LTD",Arrival,Charter,10,0,0,20,50,0,20,0,10,0,0,0,0,0,11,10,40,20
2403,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,TURIN,"TUI AIRWAYS LTD",Departure,Charter,10,0,0,0,20,60,10,10,0,0,0,0,0,0,9,10,80,10
2404,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,VENICE,"EASYJET UK LTD",Arrival,Scheduled,33,0,1,26.470588,38.235294,23.529412,5.882353,2.941176,0,0,0,0,0,2.941176,4,15,93.333333,4
2405,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,VENICE,"EASYJET UK LTD",Departure,Scheduled,33,0,0,0,48.484848,33.333333,9.090909,6.060606,0,3.030303,0,0,0,0,11,15,80,8
2406,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,VENICE,"ENTER AIR",Arrival,Charter,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,NULL
2407,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,VENICE,"ENTER AIR",Departure,Charter,1,0,0,0,0,100,0,0,0,0,0,0,0,0,5,0,0,NULL
2408,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,VENICE,"WIZZ AIR",Arrival,Scheduled,19,0,0,42.105263,36.842105,10.526316,0,10.526316,0,0,0,0,0,0,6,0,0,NULL
2409,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,VENICE,"WIZZ AIR",Departure,Scheduled,19,0,0,0,68.421053,21.052632,0,10.526316,0,0,0,0,0,0,6,0,0,NULL
2410,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"VERONA VILLAFRANCA","BRITISH AIRWAYS PLC",Arrival,Scheduled,21,0,0,23.809524,52.380952,14.285714,4.761905,0,0,0,0,4.761905,0,0,24,0,0,NULL
2411,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"VERONA VILLAFRANCA","BRITISH AIRWAYS PLC",Departure,Scheduled,21,0,0,0,61.904762,28.571429,4.761905,0,4.761905,0,0,0,0,0,5,0,0,NULL
2412,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"VERONA VILLAFRANCA","EASYJET UK LTD",Arrival,Scheduled,12,0,1,7.692308,53.846154,7.692308,15.384615,7.692308,0,0,0,0,0,7.692308,7,9,88.888889,8
2413,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"VERONA VILLAFRANCA","EASYJET UK LTD",Departure,Scheduled,12,0,1,0,53.846154,23.076923,7.692308,7.692308,0,0,0,0,0,7.692308,7,9,77.777778,6
2414,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"VERONA VILLAFRANCA","TUI AIRWAYS LTD",Arrival,Charter,4,0,0,25,25,25,25,0,0,0,0,0,0,0,10,5,60,11
2415,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"VERONA VILLAFRANCA","TUI AIRWAYS LTD",Departure,Charter,4,0,0,0,25,75,0,0,0,0,0,0,0,0,3,5,100,7
2416,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"VERONA VILLAFRANCA","WIZZ AIR UK LTD",Arrival,Scheduled,13,0,0,0,30.769231,15.384615,38.461538,7.692308,7.692308,0,0,0,0,0,21,0,0,NULL
2417,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ITALY,"VERONA VILLAFRANCA","WIZZ AIR UK LTD",Departure,Scheduled,13,0,0,0,30.769231,53.846154,7.692308,7.692308,0,0,0,0,0,0,8,0,0,NULL
2418,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MALTA,MALTA,"AIR MALTA",Arrival,Scheduled,20,0,1,4.761905,19.047619,47.619048,19.047619,4.761905,0,0,0,0,0,4.761905,9,3,100,4
2419,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MALTA,MALTA,"AIR MALTA",Departure,Scheduled,20,0,1,0,23.809524,42.857143,9.52381,9.52381,9.52381,0,0,0,0,4.761905,17,3,50,0
2420,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MALTA,MALTA,"BRITISH AIRWAYS PLC",Arrival,Scheduled,11,0,0,36.363636,18.181818,18.181818,9.090909,18.181818,0,0,0,0,0,0,12,0,0,NULL
2421,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MALTA,MALTA,"BRITISH AIRWAYS PLC",Departure,Scheduled,11,0,0,0,63.636364,27.272727,9.090909,0,0,0,0,0,0,0,4,0,0,NULL
2422,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MALTA,MALTA,"EASYJET UK LTD",Arrival,Scheduled,22,0,0,22.727273,45.454545,22.727273,9.090909,0,0,0,0,0,0,0,4,12,100,1
2423,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MALTA,MALTA,"EASYJET UK LTD",Departure,Scheduled,22,0,0,0,45.454545,40.909091,9.090909,4.545455,0,0,0,0,0,0,6,12,100,1
2424,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MALTA,MALTA,"WIZZ AIR",Arrival,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,5,60,13
2425,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MALTA,MALTA,"WIZZ AIR",Departure,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,5,80,8
2426,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,NETHERLANDS,AMSTERDAM,"BA EUROFLYER LTD DBA BRITISH AIRWAYS",Arrival,Scheduled,5,0,0,40,20,40,0,0,0,0,0,0,0,0,2,0,0,NULL
2427,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,NETHERLANDS,AMSTERDAM,"BA EUROFLYER LTD DBA BRITISH AIRWAYS",Departure,Scheduled,5,0,0,0,60,20,20,0,0,0,0,0,0,0,6,0,0,NULL
2428,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,NETHERLANDS,AMSTERDAM,"BRITISH AIRWAYS PLC",Arrival,Scheduled,71,0,3,17.567568,44.594595,25.675676,2.702703,4.054054,1.351351,0,0,0,0,4.054054,5,0,0,NULL
2429,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,NETHERLANDS,AMSTERDAM,"BRITISH AIRWAYS PLC",Departure,Scheduled,71,0,1,1.388889,44.444444,31.944444,16.666667,4.166667,0,0,0,0,0,1.388889,8,0,0,NULL
2430,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,NETHERLANDS,AMSTERDAM,"EASYJET UK LTD",Arrival,Scheduled,141,0,0,15.602837,53.900709,21.276596,4.255319,3.546099,1.41844,0,0,0,0,0,5,55,90.909091,5
2431,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,NETHERLANDS,AMSTERDAM,"EASYJET UK LTD",Departure,Scheduled,141,0,0,0,55.319149,36.879433,4.255319,2.836879,0.70922,0,0,0,0,0,5,55,89.090909,6
2432,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,NETHERLANDS,AMSTERDAM,"KLM CITYHOPPER",Arrival,Scheduled,1,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,0,NULL
2433,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,NORWAY,BERGEN,"NORWEGIAN AIR SHUTTLE",Arrival,Scheduled,38,0,0,10.526316,42.105263,23.684211,10.526316,10.526316,2.631579,0,0,0,0,0,10,26,92.307692,6
2434,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,NORWAY,BERGEN,"NORWEGIAN AIR SHUTTLE",Departure,Scheduled,38,0,0,0,60.526316,18.421053,10.526316,7.894737,2.631579,0,0,0,0,0,8,26,92.307692,3
2435,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,NORWAY,BERGEN,"TITAN AIRWAYS LTD",Departure,Charter,1,0,0,0,0,0,0,100,0,0,0,0,0,0,31,0,0,NULL
2436,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,NORWAY,"OSLO (GARDERMOEN)","NORSE ATLANTIC AIRWAYS AS",Arrival,Scheduled,31,0,0,16.129032,22.580645,12.903226,19.354839,9.677419,16.129032,3.225806,0,0,0,0,27,0,0,NULL
2437,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,NORWAY,"OSLO (GARDERMOEN)","NORSE ATLANTIC AIRWAYS AS",Departure,Scheduled,31,0,0,0,48.387097,22.580645,9.677419,9.677419,6.451613,3.225806,0,0,0,0,17,0,0,NULL
2438,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,NORWAY,"OSLO (GARDERMOEN)","NORWEGIAN AIR SHUTTLE",Arrival,Scheduled,92,0,0,46.73913,23.913043,17.391304,4.347826,7.608696,0,0,0,0,0,0,5,46,89.130435,6
2439,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,NORWAY,"OSLO (GARDERMOEN)","NORWEGIAN AIR SHUTTLE",Departure,Scheduled,92,0,0,2.173913,63.043478,17.391304,10.869565,6.521739,0,0,0,0,0,0,6,46,86.956522,6
2440,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,NORWAY,STAVANGER,"NORWEGIAN AIR SHUTTLE",Arrival,Scheduled,23,0,0,21.73913,39.130435,30.434783,8.695652,0,0,0,0,0,0,0,4,12,100,0
2441,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,NORWAY,STAVANGER,"NORWEGIAN AIR SHUTTLE",Departure,Scheduled,23,0,0,4.347826,56.521739,26.086957,8.695652,4.347826,0,0,0,0,0,0,6,12,100,1
2442,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,NORWAY,TROMSOE,"NORWEGIAN AIR SHUTTLE",Arrival,Scheduled,9,0,0,33.333333,22.222222,22.222222,0,11.111111,11.111111,0,0,0,0,0,18,9,88.888889,3
2443,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,NORWAY,TROMSOE,"NORWEGIAN AIR SHUTTLE",Departure,Scheduled,9,0,0,0,66.666667,11.111111,0,11.111111,11.111111,0,0,0,0,0,13,9,100,2
2444,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,NORWAY,"TRONDHEIM (VAERNES)","NORWEGIAN AIR SHUTTLE",Arrival,Scheduled,5,0,0,0,40,40,20,0,0,0,0,0,0,0,9,3,66.666667,14
2445,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,NORWAY,"TRONDHEIM (VAERNES)","NORWEGIAN AIR SHUTTLE",Departure,Scheduled,5,0,0,0,40,40,20,0,0,0,0,0,0,0,8,3,66.666667,12
2446,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"PORTUGAL(EXCLUDING MADEIRA)",FARO,"BRITISH AIRWAYS PLC",Arrival,Scheduled,49,0,1,44,38,12,4,0,0,0,0,0,0,2,2,0,0,NULL
2447,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"PORTUGAL(EXCLUDING MADEIRA)",FARO,"BRITISH AIRWAYS PLC",Departure,Scheduled,49,0,0,0,40.816327,42.857143,14.285714,2.040816,0,0,0,0,0,0,6,0,0,NULL
2448,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"PORTUGAL(EXCLUDING MADEIRA)",FARO,"EASYJET UK LTD",Arrival,Scheduled,46,0,0,17.391304,50,21.73913,6.521739,4.347826,0,0,0,0,0,0,5,29,89.655172,7
2449,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"PORTUGAL(EXCLUDING MADEIRA)",FARO,"EASYJET UK LTD",Departure,Scheduled,46,0,0,0,54.347826,39.130435,4.347826,2.173913,0,0,0,0,0,0,4,29,75.862069,12
2450,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"PORTUGAL(EXCLUDING MADEIRA)",FARO,"WIZZ AIR UK LTD",Arrival,Scheduled,19,0,1,15,10,45,15,5,0,5,0,0,0,5,14,0,0,NULL
2451,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"PORTUGAL(EXCLUDING MADEIRA)",FARO,"WIZZ AIR UK LTD",Departure,Scheduled,19,0,1,0,30,55,5,0,0,5,0,0,0,5,13,0,0,NULL
2452,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"PORTUGAL(EXCLUDING MADEIRA)",LISBON,"AIR PORTUGAL",Arrival,Scheduled,52,0,0,1.923077,15.384615,44.230769,23.076923,13.461538,0,1.923077,0,0,0,0,16,34,82.857143,6
2453,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"PORTUGAL(EXCLUDING MADEIRA)",LISBON,"AIR PORTUGAL",Departure,Scheduled,51,0,2,0,15.09434,35.849057,24.528302,15.09434,3.773585,1.886792,0,0,0,3.773585,20,34,77.777778,6
2454,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"PORTUGAL(EXCLUDING MADEIRA)",LISBON,"EASYJET UK LTD",Arrival,Scheduled,48,0,0,6.25,25,31.25,22.916667,12.5,2.083333,0,0,0,0,0,13,33,75.757576,15
2455,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"PORTUGAL(EXCLUDING MADEIRA)",LISBON,"EASYJET UK LTD",Departure,Scheduled,48,0,0,0,29.166667,47.916667,14.583333,6.25,2.083333,0,0,0,0,0,11,33,84.848485,6
2456,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"PORTUGAL(EXCLUDING MADEIRA)","OPORTO (PORTUGAL)","AIR PORTUGAL",Arrival,Scheduled,53,0,0,7.54717,32.075472,32.075472,13.207547,7.54717,5.660377,0,1.886792,0,0,0,17,32,100,0
2457,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"PORTUGAL(EXCLUDING MADEIRA)","OPORTO (PORTUGAL)","AIR PORTUGAL",Departure,Scheduled,53,0,0,0,32.075472,45.283019,9.433962,5.660377,5.660377,0,1.886792,0,0,0,15,32,100,0
2458,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"PORTUGAL(EXCLUDING MADEIRA)","OPORTO (PORTUGAL)","EASYJET UK LTD",Arrival,Scheduled,25,0,0,4,28,44,0,16,4,0,4,0,0,0,26,16,75,19
2459,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"PORTUGAL(EXCLUDING MADEIRA)","OPORTO (PORTUGAL)","EASYJET UK LTD",Departure,Scheduled,25,0,0,0,40,40,16,4,0,0,0,0,0,0,7,16,93.75,5
2460,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,PORTUGAL(MADEIRA),FUNCHAL,"EASYJET UK LTD",Arrival,Scheduled,38,0,0,15.789474,42.105263,18.421053,13.157895,2.631579,7.894737,0,0,0,0,0,11,30,80,9
2461,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,PORTUGAL(MADEIRA),FUNCHAL,"EASYJET UK LTD",Departure,Scheduled,38,0,0,0,47.368421,34.210526,13.157895,2.631579,2.631579,0,0,0,0,0,7,30,96.666667,3
2462,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,PORTUGAL(MADEIRA),FUNCHAL,"WIZZ AIR UK LTD",Arrival,Scheduled,15,0,0,0,33.333333,26.666667,13.333333,13.333333,13.333333,0,0,0,0,0,19,0,0,NULL
2463,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,PORTUGAL(MADEIRA),FUNCHAL,"WIZZ AIR UK LTD",Departure,Scheduled,15,0,0,0,13.333333,13.333333,26.666667,33.333333,6.666667,6.666667,0,0,0,0,35,0,0,NULL
2464,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,SLOVENIA,LJUBLJANA,"EASYJET UK LTD",Arrival,Scheduled,10,0,0,0,70,30,0,0,0,0,0,0,0,0,4,8,100,2
2465,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,SLOVENIA,LJUBLJANA,"EASYJET UK LTD",Departure,Scheduled,10,0,0,0,40,50,10,0,0,0,0,0,0,0,4,8,100,0
2466,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,SPAIN,ALICANTE,"BA EUROFLYER LTD DBA BRITISH AIRWAYS",Arrival,Scheduled,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,NULL
2467,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,SPAIN,ALICANTE,"BA EUROFLYER LTD DBA BRITISH AIRWAYS",Departure,Scheduled,1,0,0,0,0,0,100,0,0,0,0,0,0,0,23,0,0,NULL
2468,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,SPAIN,ALICANTE,"BRITISH AIRWAYS PLC",Arrival,Scheduled,19,0,0,10.526316,52.631579,21.052632,5.263158,10.526316,0,0,0,0,0,0,7,0,0,NULL
2469,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,SPAIN,ALICANTE,"BRITISH AIRWAYS PLC",Departure,Scheduled,19,0,0,0,42.105263,47.368421,0,10.526316,0,0,0,0,0,0,7,0,0,NULL
2470,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,SPAIN,ALICANTE,"EASYJET UK LTD",Arrival,Scheduled,52,0,1,30.188679,45.283019,18.867925,0,1.886792,1.886792,0,0,0,0,1.886792,3,39,94.871795,7
2471,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,SPAIN,ALICANTE,"EASYJET UK LTD",Departure,Scheduled,52,0,0,0,50,40.384615,5.769231,1.923077,1.923077,0,0,0,0,0,6,39,100,1
2472,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,SPAIN,ALICANTE,"JET2.COM LTD",Arrival,Charter,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,NULL
2473,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,SPAIN,ALICANTE,"JET2.COM LTD",Departure,Charter,1,0,0,0,0,100,0,0,0,0,0,0,0,0,2,0,0,NULL
